date,open,high,low,close,volume
2020-12-02,169.86,171.29,168.75,170.74,20142800
2020-12-03,171.16,172.88,170.79,171.70,19603600
2020-12-04,172.73,175.93,171.70,175.70,24415700
2020-12-07,175.73,176.40,174.99,175.87,14671500
2020-12-08,174.69,178.29,174.65,178.13,20165600
2020-12-09,179.27,180.00,175.42,176.83,29507600
2020-12-10,175.29,178.92,174.87,178.54,21245300
2020-12-11,177.37,178.99,175.79,177.66,30865000
2020-12-14,179.77,180.85,177.82,177.87,32237700
2020-12-15,179.58,182.52,178.62,182.32,26807000
2020-12-16,182.74,182.81,180.71,181.66,25494600
2020-12-17,182.36,183.91,181.74,183.82,23834200
2020-12-18,184.12,185.27,182.43,182.93,37033400
2020-12-21,179.71,183.35,179.32,182.84,30873000
2020-12-22,183.54,185.16,182.98,184.92,21919700
2020-12-23,185.96,186.97,185.33,186.49,18392000
2020-12-24,187.23,187.24,185.48,186.37,8904900
2020-12-28,188.38,188.40,185.55,185.68,27168400
2020-12-29,186.02,186.36,181.15,182.08,33901300
2020-12-30,182.66,184.94,182.64,183.94,20595700
2020-12-31,184.13,184.34,182.26,183.61,24747700
2021-01-04,184.99,185.32,178.81,181.21,33664200
2021-01-05,180.83,185.07,180.81,184.01,27442900
2021-01-06,186.81,193.65,186.51,191.54,52952200
2021-01-07,192.65,195.28,192.64,194.95,24031400
2021-01-08,196.03,196.45,191.66,194.53,29017000
2021-01-11,192.06,194.90,191.82,194.36,20945100
2021-01-12,195.28,197.96,195.25,197.84,24892200
2021-01-13,198.00,198.28,195.90,196.43,22782200
2021-01-14,197.82,201.35,197.72,200.35,33913700
2021-01-15,197.42,200.37,195.03,197.37,41043500
2021-01-19,199.79,200.04,198.27,199.89,19744300
2021-01-20,200.75,202.26,199.54,200.77,25474200
2021-01-21,201.32,201.50,198.49,199.03,21180500
2021-01-22,197.12,201.65,196.24,201.35,24800200
2021-01-25,201.28,204.07,198.16,201.15,33985000
2021-01-26,202.56,202.93,199.26,199.75,23969800
2021-01-27,196.19,199.46,194.12,196.09,45830300
2021-01-28,197.45,198.88,194.44,195.46,32202500
2021-01-29,196.41,197.59,191.83,192.50,40591900
2021-02-01,194.95,198.13,192.69,197.23,26375100
2021-02-02,199.61,200.46,197.50,200.04,22773100
2021-02-03,200.13,201.10,198.15,200.64,23923200
2021-02-04,201.43,204.93,201.42,204.74,25400800
2021-02-05,206.91,207.75,204.88,207.57,23338800
2021-02-08,209.58,212.89,209.21,212.87,20831500
2021-02-09,212.70,215.04,211.94,213.88,19510900
2021-02-10,215.32,215.69,210.66,212.47,27955400
